feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
ECOMMERCE-001122,2025-12-19,Email SAV,Client premium,Île-de-France,Abonnement premium,Livraison,2,negative,Communication,statut commande imprécis,statut commande imprécis,Faible,manque de visibilité client,False,"Le site indique une chose, le transporteur une autre, et le support encore une autre. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-001123,2025-09-18,Email SAV,Client premium,Île-de-France,Livraison express,Support après-vente,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-001124,2025-08-13,Trustpilot,Nouveau client,Belgique,Commande marketplace,Livraison,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
ECOMMERCE-001125,2026-01-16,Email SAV,Nouveau client,Auvergne-Rhône-Alpes,Commande marketplace,Remboursement,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-001126,2025-02-14,Trustpilot,Client premium,Suisse,Livraison standard,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
ECOMMERCE-001127,2025-04-07,Avis site,Nouveau client,Hauts-de-France,Livraison standard,Remboursement,1,negative,Communication,manque de transparence,manque de transparence,Élevée,manque de visibilité client,False,"Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-001128,2025-12-09,Application mobile,Nouveau client,Île-de-France,Livraison standard,Livraison,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-001129,2025-09-08,Chat client,Nouveau client,Suisse,Livraison express,Achat,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-001130,2025-08-02,Email SAV,Client entreprise,Suisse,Retour produit,Achat,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-001131,2025-09-08,Chat client,Client régulier,Auvergne-Rhône-Alpes,Livraison express,Livraison,1,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,je comprend pas le suivi
ECOMMERCE-001132,2025-05-10,Chat client,Nouveau client,Auvergne-Rhône-Alpes,Retour produit,Support après-vente,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Modérée,friction financière et perte de crédibilité,False,aucune visibilité
ECOMMERCE-001133,2025-02-05,Trustpilot,Client premium,Hauts-de-France,Livraison express,Retour,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"J’ai reçu une mauvaise taille malgré une commande correctement validée. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-001134,2025-01-05,Chat client,Client premium,Belgique,Abonnement premium,Livraison,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-001135,2025-11-06,Email SAV,Client régulier,Île-de-France,Livraison express,Support après-vente,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
ECOMMERCE-001136,2025-12-11,Avis site,Client entreprise,Île-de-France,Retour produit,Retour,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-001137,2025-04-17,Application mobile,Client entreprise,Suisse,Abonnement premium,Support après-vente,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-001138,2025-08-09,Chat client,Client entreprise,Île-de-France,Retour produit,Achat,3,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,True,commande jamais recu
ECOMMERCE-001139,2025-12-14,Chat client,Client régulier,Belgique,Retour produit,Achat,1,negative,Support client,réponses contradictoires,réponses contradictoires,Élevée,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cette situation est remontée depuis Belgique et touche surtout le parcours achat.
ECOMMERCE-001140,2025-12-14,Avis site,Client entreprise,Île-de-France,Retour produit,Support après-vente,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,Le montant remboursé ne correspond pas au montant validé lors du retour. Cette situation est remontée depuis Île-de-France et touche surtout le parcours support après-vente.
ECOMMERCE-001141,2025-11-28,Email SAV,Client premium,Île-de-France,Commande marketplace,Support après-vente,1,negative,Support client,réponses automatiques,réponses automatiques,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Le cas concerne le segment client premium, sur le parcours support après-vente, avec un impact direct sur commande marketplace."
ECOMMERCE-001142,2025-03-29,Chat client,Client premium,Hauts-de-France,Retour produit,Remboursement,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Modérée,dégradation de la promesse produit,False,tjr aucun suivi
ECOMMERCE-001143,2026-01-30,Email SAV,Nouveau client,Île-de-France,Livraison standard,Achat,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,"Il manque une pièce essentielle dans le colis, donc je ne peux pas utiliser le produit. Cela donne l’impression que le suivi n’est pas maîtrisé."
ECOMMERCE-001144,2025-07-13,Application mobile,Nouveau client,Belgique,Retour produit,Achat,2,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,jattend depuis 2 semaine
ECOMMERCE-001145,2025-03-28,Email SAV,Nouveau client,Île-de-France,Livraison express,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
ECOMMERCE-001146,2025-12-12,Trustpilot,Nouveau client,Auvergne-Rhône-Alpes,Commande marketplace,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
ECOMMERCE-001147,2025-07-29,Trustpilot,Nouveau client,Hauts-de-France,Abonnement premium,Remboursement,3,negative,Livraison / Logistique,retard livraison express,retard livraison express,Modérée,perte de confiance post-achat,False,"J’ai payé une livraison express pour recevoir ma commande avant un déplacement, mais le colis est arrivé avec plusieurs jours de retard. Le cas concerne le segment nouveau client, sur le parcours remboursement, avec un impact direct sur abonnement premium."
ECOMMERCE-001148,2025-12-22,Trustpilot,Client premium,Auvergne-Rhône-Alpes,Livraison standard,Retour,2,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,Le produit reçu ne correspond pas aux photos du site. Cela donne l’impression que le suivi n’est pas maîtrisé.
ECOMMERCE-001149,2025-05-14,Application mobile,Client premium,Île-de-France,Livraison standard,Retour,3,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Pour un profil client premium, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-001150,2026-02-11,Chat client,Client régulier,Auvergne-Rhône-Alpes,Commande marketplace,Achat,1,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,jattend depuis 2 semaine
ECOMMERCE-001151,2025-12-20,Application mobile,Nouveau client,Hauts-de-France,Abonnement premium,Support après-vente,3,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Modérée,perte de confiance post-achat,False,Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Cela a créé une perte de confiance.
ECOMMERCE-001152,2025-12-03,Chat client,Client régulier,Île-de-France,Retour produit,Support après-vente,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"Le service a été rapide, clair et la personne en charge m’a donné une réponse utile."
ECOMMERCE-001153,2026-01-12,Trustpilot,Client premium,Île-de-France,Livraison standard,Retour,1,negative,Support client,absence de suivi,absence de suivi,Faible,augmentation des relances et baisse satisfaction,False,"J’ai contacté le support trois fois et j’ai reçu trois réponses différentes. Le cas concerne le segment client premium, sur le parcours retour, avec un impact direct sur livraison standard."
ECOMMERCE-001154,2025-10-21,Trustpilot,Client entreprise,Île-de-France,Retour produit,Remboursement,2,negative,Support client,délai de réponse long,délai de réponse long,Faible,augmentation des relances et baisse satisfaction,False,Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Cela peut pousser un client à ne pas revenir.
