feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
EMBASSY-002264,2025-02-23,Avis citoyen,Professionnel,France,Acte consulaire,Retrait document,3,negative,Paiement / Frais consulaires,mode paiement limité,mode paiement limité,Faible,friction administrative et manque de transparence,False,Les modes de paiement disponibles ne sont pas assez pratiques. Cette situation est remontée depuis France et touche surtout le parcours retrait document.
EMBASSY-002265,2025-09-16,Email consulaire,Famille,Luxembourg,Passeport,Paiement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-002266,2025-09-01,Formulaire de contact,Diaspora,Luxembourg,Acte consulaire,Suivi dossier,2,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cette situation est remontée depuis Luxembourg et touche surtout le parcours suivi dossier.
EMBASSY-002267,2025-06-24,Téléphone,Diaspora,France,Acte consulaire,Prise de rendez-vous,1,negative,Accueil / Support usager,absence de délai,absence de délai,Faible,expérience usager dégradée,False,"Je dois répéter ma situation à chaque contact. Le cas concerne le segment diaspora, sur le parcours prise de rendez-vous, avec un impact direct sur acte consulaire."
EMBASSY-002268,2025-04-11,Avis citoyen,Famille,France,Passeport,Prise de rendez-vous,2,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-002269,2025-09-05,Email consulaire,Famille,Luxembourg,Rendez-vous,Paiement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-002270,2025-01-24,Formulaire de contact,Étudiant,Belgique,Visa,Prise de rendez-vous,2,negative,Paiement / Frais consulaires,mode paiement limité,mode paiement limité,Faible,friction administrative et manque de transparence,False,Je ne comprends pas pourquoi un paiement supplémentaire est demandé. Cette situation est remontée depuis Belgique et touche surtout le parcours prise de rendez-vous.
EMBASSY-002271,2025-08-05,Formulaire de contact,Famille,France,Passeport,Paiement,1,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,je comprends pas
EMBASSY-002272,2025-12-19,Avis citoyen,Urgence voyage,Suisse,Visa,Suivi dossier,2,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-002273,2026-01-02,Formulaire de contact,Famille,France,Visa,Retrait document,2,negative,Communication,téléphone injoignable,téléphone injoignable,Faible,augmentation des relances et incompréhension des procédures,False,Les informations sur le visa sont difficiles à comprendre et changent selon l’interlocuteur. Cette situation est remontée depuis France et touche surtout le parcours retrait document.
EMBASSY-002274,2026-01-09,Accueil physique,Famille,Pays-Bas,Acte consulaire,Prise de rendez-vous,2,negative,Digitalisation / Suivi en ligne,manque de confirmation automatique,manque de confirmation automatique,Faible,opportunité de modernisation du service public,False,"Après avoir rempli le formulaire, je ne reçois pas de confirmation claire avec un numéro de suivi. Le cas concerne le segment famille, sur le parcours prise de rendez-vous, avec un impact direct sur acte consulaire."
EMBASSY-002275,2025-04-14,Avis citoyen,Étudiant,Pays-Bas,Visa,Dépôt dossier,2,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le cas concerne le segment étudiant, sur le parcours dépôt dossier, avec un impact direct sur visa."
EMBASSY-002276,2025-11-11,Accueil physique,Professionnel,Luxembourg,Passeport,Retrait document,1,negative,Communication,téléphone injoignable,téléphone injoignable,Faible,augmentation des relances et incompréhension des procédures,False,J’ai envoyé plusieurs emails mais je n’ai pas reçu de réponse claire. Cette situation est remontée depuis Luxembourg et touche surtout le parcours retrait document.
EMBASSY-002277,2026-01-30,Accueil physique,Famille,Belgique,Visa,Prise de rendez-vous,2,negative,Digitalisation / Suivi en ligne,absence espace usager,absence espace usager,Modérée,opportunité de modernisation du service public,True,"Le formulaire de contact est trop limité pour expliquer correctement les situations urgentes. Le cas concerne le segment famille, sur le parcours prise de rendez-vous, avec un impact direct sur visa."
EMBASSY-002278,2026-01-24,Formulaire de contact,Étudiant,Luxembourg,Visa,Prise de rendez-vous,3,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,Je dois répéter ma situation à chaque contact. Cela m’a obligé à relancer plusieurs fois.
EMBASSY-002279,2025-12-13,Téléphone,Famille,Luxembourg,Acte consulaire,Dépôt dossier,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,"Je dois répéter ma situation à chaque contact. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-002280,2025-09-02,Avis citoyen,Famille,France,Acte consulaire,Retrait document,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-002281,2025-08-16,Formulaire de contact,Urgence voyage,France,Passeport,Paiement,1,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Modérée,perte de confiance citoyenne et saturation des demandes,True,aucun retour depuis des jours
EMBASSY-002282,2025-09-13,Accueil physique,Urgence voyage,Belgique,Passeport,Dépôt dossier,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Modérée,perte de confiance citoyenne et saturation des demandes,True,impossible de suivre le dossier
EMBASSY-002283,2025-10-12,Accueil physique,Famille,Pays-Bas,Acte consulaire,Dépôt dossier,1,negative,Démarches administratives,dossier sans suivi,dossier sans suivi,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Le cas concerne le segment famille, sur le parcours dépôt dossier, avec un impact direct sur acte consulaire."
EMBASSY-002284,2025-05-31,Téléphone,Famille,Belgique,Visa,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
EMBASSY-002285,2025-04-27,Email consulaire,Diaspora,Luxembourg,Rendez-vous,Prise de rendez-vous,3,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Cette situation est remontée depuis Luxembourg et touche surtout le parcours prise de rendez-vous.
EMBASSY-002286,2025-07-19,Téléphone,Diaspora,Luxembourg,Visa,Paiement,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Modérée,expérience usager dégradée,False,On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Cela a créé une perte de confiance.
EMBASSY-002287,2025-07-27,Email consulaire,Professionnel,Belgique,Légalisation,Retrait document,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,"La situation est stressante car mon dossier concerne une urgence familiale. Le cas concerne le segment professionnel, sur le parcours retrait document, avec un impact direct sur légalisation."
EMBASSY-002288,2025-07-02,Téléphone,Famille,France,Légalisation,Dépôt dossier,2,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,"Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-002289,2025-09-04,Avis citoyen,Famille,Luxembourg,Rendez-vous,Dépôt dossier,2,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Modérée,expérience usager dégradée,False,On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Cela a créé une perte de confiance.
EMBASSY-002290,2025-08-24,Accueil physique,Famille,Luxembourg,Légalisation,Retrait document,2,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Élevée,perte de confiance citoyenne et saturation des demandes,True,"Le délai de traitement bloque mon voyage alors que la situation est urgente. Pour un profil famille, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-002291,2025-02-09,Formulaire de contact,Famille,France,Rendez-vous,Retrait document,3,negative,Paiement / Frais consulaires,tarif incompris,tarif incompris,Faible,friction administrative et manque de transparence,False,Les frais consulaires ne sont pas expliqués clairement avant le dépôt du dossier. Cela m’a obligé à relancer plusieurs fois.
EMBASSY-002292,2025-10-05,Avis citoyen,Professionnel,Pays-Bas,Visa,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-002293,2025-09-11,Avis citoyen,Professionnel,France,Visa,Prise de rendez-vous,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
EMBASSY-002294,2025-09-03,Accueil physique,Professionnel,Belgique,Légalisation,Prise de rendez-vous,1,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,"On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Le cas concerne le segment professionnel, sur le parcours prise de rendez-vous, avec un impact direct sur légalisation."
EMBASSY-002295,2025-07-08,Accueil physique,Urgence voyage,Suisse,Rendez-vous,Prise de rendez-vous,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-002296,2025-10-22,Email consulaire,Étudiant,Luxembourg,Passeport,Retrait document,1,negative,Accueil / Support usager,absence de délai,absence de délai,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-002297,2025-08-31,Avis citoyen,Diaspora,Belgique,Acte consulaire,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,L’expérience s’est bien passée. Les informations étaient compréhensibles et le suivi était correct.
