feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
SAAS-002036,2025-05-11,Feedback onboarding,Équipe support,Suisse,Dashboard analytics,Support,3,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,très déçu
SAAS-002037,2025-12-29,Email client,Équipe support,Suisse,Module onboarding,Support,3,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Le cas concerne le segment équipe support, sur le parcours support, avec un impact direct sur module onboarding."
SAAS-002038,2025-08-15,Feedback onboarding,Équipe produit,Suisse,Export reporting,Support,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-002039,2025-04-06,Email client,Startup,France,Dashboard analytics,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,bloqué depuis hier
SAAS-002040,2026-02-04,Chat produit,Équipe support,Belgique,Dashboard analytics,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-002041,2025-10-05,Feedback onboarding,Équipe produit,Belgique,Dashboard analytics,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-002042,2025-01-13,Chat produit,Grand compte,France,Dashboard analytics,Usage quotidien,1,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,Le suivi du ticket manque de clarté. Personne ne donne de délai. Cette situation est remontée depuis France et touche surtout le parcours usage quotidien.
SAAS-002043,2025-10-24,Chat produit,PME,Afrique francophone,Export reporting,Activation,1,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Cela peut pousser un client à ne pas revenir."
SAAS-002044,2025-10-24,Email client,Équipe support,Canada,Module onboarding,Activation,2,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,"Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Le cas concerne le segment équipe support, sur le parcours activation, avec un impact direct sur module onboarding."
SAAS-002045,2025-09-25,Feedback onboarding,Équipe support,France,Dashboard analytics,Configuration,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-002046,2025-01-06,Enquête NPS,Équipe support,Afrique francophone,Gestion utilisateurs,Activation,1,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,"Les changements de fonctionnalités ne sont pas suffisamment annoncés. Le cas concerne le segment équipe support, sur le parcours activation, avec un impact direct sur gestion utilisateurs."
SAAS-002047,2025-12-31,Email client,PME,Suisse,Dashboard analytics,Renouvellement,2,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"La configuration initiale demande trop d’allers-retours avec le support. Le cas concerne le segment pme, sur le parcours renouvellement, avec un impact direct sur dashboard analytics."
SAAS-002048,2025-04-17,Email client,PME,Canada,Module onboarding,Usage quotidien,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,toujours rien...
SAAS-002049,2025-02-02,Enquête NPS,PME,Suisse,Dashboard analytics,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,vraiment compliqué
SAAS-002050,2025-10-16,Feedback onboarding,Équipe produit,Canada,Module onboarding,Renouvellement,3,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,très long
SAAS-002051,2025-03-11,Email client,Équipe support,Canada,Dashboard analytics,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"bof, ça marche mais ce n’est pas très clair"
SAAS-002052,2025-04-07,Feedback onboarding,Grand compte,Afrique francophone,API,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-002053,2025-05-22,Email client,Grand compte,Belgique,Module onboarding,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Modérée,friction légère,True,support impossible
SAAS-002054,2025-02-03,Feedback onboarding,Startup,France,Module onboarding,Renouvellement,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
SAAS-002055,2025-01-19,Email client,Équipe support,France,Dashboard analytics,Renouvellement,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,vraiment compliqué
SAAS-002056,2025-05-25,Feedback onboarding,PME,Canada,Dashboard analytics,Activation,3,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,"La facture mensuelle ne détaille pas assez les modules activés. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-002057,2025-06-29,Email client,Grand compte,Belgique,Export reporting,Renouvellement,2,negative,Support client,absence de délai,absence de délai,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Le cas concerne le segment grand compte, sur le parcours renouvellement, avec un impact direct sur export reporting."
SAAS-002058,2025-03-27,Ticket support,Équipe support,France,API,Usage quotidien,2,negative,Support client,réponse générique,réponse générique,Faible,risque contractuel et insatisfaction compte clé,False,super cette fois
SAAS-002059,2025-04-28,Feedback onboarding,Équipe support,Afrique francophone,Module onboarding,Support,1,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,je comprend pas le suivi
SAAS-002060,2025-01-04,Ticket support,Grand compte,Afrique francophone,Module onboarding,Support,2,negative,Facturation / Pricing,facture détaillée insuffisante,facture détaillée insuffisante,Faible,frein au renouvellement et à l’expansion,False,"Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Le cas concerne le segment grand compte, sur le parcours support, avec un impact direct sur module onboarding."
SAAS-002061,2025-05-03,Feedback onboarding,Équipe produit,Canada,Gestion utilisateurs,Configuration,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
SAAS-002062,2025-05-13,Email client,PME,France,API,Support,1,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Cette situation est remontée depuis France et touche surtout le parcours support.
SAAS-002063,2025-06-09,Email client,Startup,Canada,API,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Modérée,friction légère,False,aucune visibilité
SAAS-002064,2025-07-20,Feedback onboarding,PME,Suisse,Gestion utilisateurs,Activation,2,negative,Communication,release note absente,release note absente,Modérée,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Cela a créé une perte de confiance."
SAAS-002065,2025-07-18,Chat produit,Grand compte,Suisse,API,Usage quotidien,3,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,c’est pas clair du tout
SAAS-002066,2025-06-10,Feedback onboarding,Grand compte,Belgique,Dashboard analytics,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-002067,2025-10-15,Enquête NPS,Équipe support,Belgique,Gestion utilisateurs,Activation,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Pour un profil équipe support, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-002068,2025-12-11,Chat produit,Startup,Canada,Gestion utilisateurs,Activation,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,merci au support
SAAS-002069,2025-06-07,Enquête NPS,Équipe produit,France,Gestion utilisateurs,Activation,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,True,commande jamais recu
SAAS-002070,2025-04-26,Email client,Grand compte,Afrique francophone,Gestion utilisateurs,Usage quotidien,2,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,service lent
SAAS-002071,2025-02-04,Feedback onboarding,Grand compte,Suisse,Export reporting,Configuration,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
SAAS-002072,2025-02-08,Email client,Équipe produit,Afrique francophone,API,Support,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,L’API retourne parfois des erreurs sans message clair. Cela m’a obligé à relancer plusieurs fois.
SAAS-002073,2025-06-20,Ticket support,Équipe support,France,Dashboard analytics,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
